-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2025 through 08/31/2025 in LST
Location: Latitude  9.74   Longitude 80.02 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 6.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,WS10M,RH2M
2025,8,10,2,0.0,0.0,0.0,27.28,6.76,89.14
2025,8,10,3,0.0,0.0,0.0,27.23,6.53,89.21
2025,8,10,4,0.0,0.0,0.0,27.22,6.36,88.87
2025,8,10,5,4.47,0.0,5.48,27.21,6.17,88.28
2025,8,10,6,106.57,22.37,83.98,27.43,6.11,86.52
2025,8,10,7,249.55,54.47,171.37,27.76,6.03,83.66
2025,8,10,8,408.33,41.23,290.84,28.12,5.99,80.53
2025,8,10,9,534.53,63.21,340.85,28.55,6.15,77.69
2025,8,10,10,667.22,102.93,450.22,28.89,6.48,75.4
2025,8,10,11,767.4,255.95,401.61,29.13,6.88,73.79
2025,8,10,12,702.58,138.37,469.98,29.3,7.13,72.53
2025,8,10,13,648.0,157.7,355.78,29.44,7.21,71.5
2025,8,10,14,576.8,263.18,333.17,29.4,7.28,71.66
2025,8,10,15,366.2,97.76,245.84,29.2,7.22,72.95
2025,8,10,16,188.38,111.49,145.2,28.84,7.1,75.51
2025,8,10,17,38.15,18.48,41.62,28.33,6.97,79.42
2025,8,10,18,0.0,0.0,0.0,27.93,7.05,83.28
2025,8,10,19,0.0,0.0,0.0,27.74,7.43,85.61
2025,8,10,20,0.0,0.0,0.0,27.66,7.82,86.6
2025,8,10,21,0.0,0.0,0.0,27.63,8.02,86.9
2025,8,10,22,0.0,0.0,0.0,27.57,8.03,87.4
2025,8,10,23,0.0,0.0,0.0,27.47,8.07,87.69
2025,8,11,0,0.0,0.0,0.0,27.4,8.02,87.47
2025,8,11,1,0.0,0.0,0.0,27.31,7.84,87.18
2025,8,11,2,0.0,0.0,0.0,27.24,7.38,86.73
2025,8,11,3,0.0,0.0,0.0,27.14,6.78,86.42
2025,8,11,4,0.0,0.0,0.0,27.07,6.28,86.1
2025,8,11,5,3.78,0.0,4.72,27.07,5.9,85.71
2025,8,11,6,51.8,5.87,51.79,27.43,5.84,83.73
2025,8,11,7,143.27,44.14,96.85,27.84,5.61,80.72
2025,8,11,8,197.12,70.79,109.49,28.19,5.4,77.77
2025,8,11,9,338.8,125.07,164.1,28.51,5.2,75.31
2025,8,11,10,449.17,151.38,219.62,28.8,5.14,73.23
2025,8,11,11,531.25,184.75,270.81,29.14,5.31,71.04
2025,8,11,12,741.75,331.6,320.28,29.44,5.63,69.52
2025,8,11,13,735.03,555.69,247.52,29.63,5.93,68.91
2025,8,11,14,584.5,460.87,216.26,29.73,6.2,68.62
2025,8,11,15,394.48,268.62,220.68,29.76,6.44,68.63
2025,8,11,16,195.7,127.52,145.15,29.68,6.9,69.53
2025,8,11,17,35.28,20.43,42.01,29.29,7.03,72.88
2025,8,11,18,0.0,0.0,0.0,28.76,6.91,77.85
2025,8,11,19,0.0,0.0,0.0,28.45,7.13,81.11
2025,8,11,20,0.0,0.0,0.0,28.16,7.59,83.55
2025,8,11,21,0.0,0.0,0.0,27.95,7.87,84.3
2025,8,11,22,0.0,0.0,0.0,27.76,7.92,85.04
2025,8,11,23,0.0,0.0,0.0,27.64,8.09,85.35
2025,8,12,0,0.0,0.0,0.0,27.56,8.03,85.61
2025,8,12,1,0.0,0.0,0.0,27.53,8.07,85.62
2025,8,12,2,0.0,0.0,0.0,27.49,7.87,85.44
2025,8,12,3,0.0,0.0,0.0,27.46,7.34,85.22
2025,8,12,4,0.0,0.0,0.0,27.45,6.95,84.96
2025,8,12,5,6.5,0.0,8.12,27.44,6.79,84.83
2025,8,12,6,101.9,26.58,73.0,27.75,7.03,83.41
2025,8,12,7,261.33,49.02,180.39,28.17,7.26,81.12
2025,8,12,8,447.23,101.33,300.87,28.67,7.68,77.74
2025,8,12,9,607.12,107.03,377.92,29.1,8.17,74.72
2025,8,12,10,724.12,147.27,434.29,29.49,8.75,72.24
2025,8,12,11,686.45,119.01,471.03,29.77,9.29,70.53
2025,8,12,12,572.78,13.48,402.16,29.95,9.36,69.4
2025,8,12,13,403.75,0.25,296.3,30.06,9.04,68.44
2025,8,12,14,283.35,10.03,213.72,29.99,8.81,68.17
2025,8,12,15,189.3,3.4,154.18,29.72,8.77,69.03
2025,8,12,16,88.38,0.0,83.03,29.33,8.98,70.97
2025,8,12,17,20.08,3.06,24.08,28.86,9.18,73.83
2025,8,12,18,0.0,0.0,0.0,28.46,9.4,76.63
2025,8,12,19,0.0,0.0,0.0,28.26,9.54,78.14
2025,8,12,20,0.0,0.0,0.0,28.06,9.72,79.09
2025,8,12,21,0.0,0.0,0.0,27.9,9.76,79.85
2025,8,12,22,0.0,0.0,0.0,27.74,9.67,80.79
2025,8,12,23,0.0,0.0,0.0,27.65,9.53,81.15
2025,8,13,0,0.0,0.0,0.0,27.57,9.33,81.38
2025,8,13,1,0.0,0.0,0.0,27.54,8.98,81.38
2025,8,13,2,0.0,0.0,0.0,27.53,8.44,81.18
2025,8,13,3,0.0,0.0,0.0,27.53,7.79,80.79
2025,8,13,4,0.0,0.0,0.0,27.51,7.18,80.52
2025,8,13,5,7.9,0.57,9.73,27.52,6.64,80.08
2025,8,13,6,100.65,61.77,91.09,28.04,6.62,76.95
2025,8,13,7,260.02,120.06,176.98,28.7,6.64,72.46
2025,8,13,8,424.95,72.72,267.54,29.31,6.46,68.07
2025,8,13,9,555.53,53.7,401.44,29.91,6.33,64.19
2025,8,13,10,692.65,122.37,398.44,30.41,6.34,61.47
2025,8,13,11,747.3,159.56,507.01,30.78,6.45,59.96
2025,8,13,12,725.35,171.54,479.72,30.97,6.69,59.68
2025,8,13,13,665.47,236.31,435.82,30.88,6.94,60.93
2025,8,13,14,535.7,208.7,371.37,30.62,7.17,63.21
2025,8,13,15,333.95,61.79,264.63,30.21,7.45,66.55
2025,8,13,16,153.15,13.8,124.54,29.65,7.77,70.95
2025,8,13,17,28.2,3.1,33.84,29.02,7.99,75.77
2025,8,13,18,0.0,0.0,0.0,28.57,8.02,79.37
2025,8,13,19,0.0,0.0,0.0,28.41,8.12,81.15
2025,8,13,20,0.0,0.0,0.0,28.38,8.36,82.03
2025,8,13,21,0.0,0.0,0.0,28.38,8.65,82.01
2025,8,13,22,0.0,0.0,0.0,28.29,8.75,82.03
2025,8,13,23,0.0,0.0,0.0,28.16,8.71,82.27
2025,8,14,0,0.0,0.0,0.0,28.01,8.37,82.8
2025,8,14,1,0.0,0.0,0.0,27.94,7.82,82.68
2025,8,14,2,0.0,0.0,0.0,27.83,7.09,82.53
2025,8,14,3,0.0,0.0,0.0,27.69,6.66,82.56
2025,8,14,4,0.0,0.0,0.0,27.58,6.61,82.7
2025,8,14,5,6.5,0.0,9.16,27.5,6.71,83.31
2025,8,14,6,108.22,34.11,84.3,27.77,7.14,82.32
2025,8,14,7,283.27,139.19,215.1,28.22,7.57,79.52
2025,8,14,8,475.02,154.32,285.23,28.69,7.86,76.49
2025,8,14,9,642.47,209.91,370.27,29.12,8.09,73.77
2025,8,14,10,749.95,257.91,364.68,29.51,8.25,71.47
2025,8,14,11,789.2,281.38,410.53,29.81,8.29,70.0
2025,8,14,12,833.05,518.17,348.54,30.01,8.25,69.25
2025,8,14,13,769.6,400.95,320.51,30.12,8.05,69.02
2025,8,14,14,609.97,395.59,256.38,30.07,7.91,69.36
2025,8,14,15,432.83,368.02,201.53,29.87,7.99,70.68
2025,8,14,16,218.52,262.77,123.21,29.48,8.38,73.59
2025,8,14,17,37.97,32.19,36.7,28.96,8.92,77.79
2025,8,14,18,0.0,0.0,0.0,28.51,9.19,82.23
2025,8,14,19,0.0,0.0,0.0,28.33,9.16,84.42
2025,8,14,20,0.0,0.0,0.0,28.27,8.92,85.52
2025,8,14,21,0.0,0.0,0.0,28.22,8.88,86.65
2025,8,14,22,0.0,0.0,0.0,28.18,8.8,86.99
2025,8,14,23,0.0,0.0,0.0,28.1,8.64,86.72
2025,8,15,0,0.0,0.0,0.0,27.98,8.63,86.05
2025,8,15,1,0.0,0.0,0.0,27.86,8.48,85.0
2025,8,15,2,0.0,0.0,0.0,27.78,8.26,83.44
2025,8,15,3,0.0,0.0,0.0,27.7,7.94,82.57
2025,8,15,4,0.0,0.0,0.0,27.59,7.65,82.72
2025,8,15,5,7.38,1.71,10.28,27.54,7.4,82.89
2025,8,15,6,124.12,132.12,90.84,27.88,7.79,81.03
2025,8,15,7,311.92,355.67,144.75,28.36,8.43,77.47
2025,8,15,8,530.1,276.43,283.57,28.79,8.9,74.19
2025,8,15,9,714.7,336.18,350.43,29.22,9.14,71.38
2025,8,15,10,872.4,593.41,279.14,29.6,9.14,69.15
2025,8,15,11,882.92,551.77,271.76,29.95,8.89,67.33
2025,8,15,12,777.7,520.76,229.16,30.35,8.33,65.33
2025,8,15,13,737.83,396.05,313.26,30.73,7.65,63.66
2025,8,15,14,567.92,379.41,248.89,30.75,7.71,63.47
2025,8,15,15,344.25,140.67,224.4,30.48,8.52,64.85
2025,8,15,16,165.5,83.91,126.39,30.08,9.02,67.8
2025,8,15,17,28.1,5.85,29.49,29.52,9.07,72.09
2025,8,15,18,0.0,0.0,0.0,28.99,8.89,77.23
2025,8,15,19,0.0,0.0,0.0,28.69,9.12,79.7
2025,8,15,20,0.0,0.0,0.0,28.58,9.84,78.97
2025,8,15,21,0.0,0.0,0.0,28.41,10.37,79.0
2025,8,15,22,0.0,0.0,0.0,28.2,10.36,79.82
2025,8,15,23,0.0,0.0,0.0,27.99,9.94,81.0
2025,8,16,0,0.0,0.0,0.0,27.81,9.53,82.17
2025,8,16,1,0.0,0.0,0.0,27.68,9.34,83.29
2025,8,16,2,0.0,0.0,0.0,27.59,9.3,84.24
2025,8,16,3,0.0,0.0,0.0,27.54,9.09,84.86
2025,8,16,4,0.0,0.0,0.0,27.53,8.62,85.22
2025,8,16,5,7.82,1.41,10.37,27.53,8.21,85.56
2025,8,16,6,115.45,91.57,86.08,27.8,8.25,84.36
2025,8,16,7,299.08,197.38,200.53,28.2,8.45,81.91
2025,8,16,8,483.08,232.67,233.66,28.65,8.64,78.91
2025,8,16,9,657.47,194.04,361.93,29.07,8.78,75.97
2025,8,16,10,762.92,279.37,381.08,29.48,8.83,72.94
2025,8,16,11,781.65,204.61,416.9,29.85,8.65,70.07
2025,8,16,12,598.47,133.23,338.55,30.11,8.33,67.82
2025,8,16,13,649.1,139.48,445.38,30.21,8.29,66.55
2025,8,16,14,465.25,53.1,347.25,30.25,8.35,65.64
2025,8,16,15,251.68,11.82,204.02,30.24,7.93,65.44
2025,8,16,16,118.4,0.0,108.82,30.13,7.18,66.46
2025,8,16,17,22.73,3.24,27.29,29.69,6.46,69.99
2025,8,16,18,0.0,0.0,0.0,29.1,6.63,75.18
2025,8,16,19,0.0,0.0,0.0,28.68,7.11,79.48
2025,8,16,20,0.0,0.0,0.0,28.39,7.7,81.89
2025,8,16,21,0.0,0.0,0.0,28.2,8.27,82.75
2025,8,16,22,0.0,0.0,0.0,28.0,8.8,83.35
2025,8,16,23,0.0,0.0,0.0,27.79,9.13,84.25
2025,8,17,0,0.0,0.0,0.0,27.63,9.28,84.78
2025,8,17,1,0.0,0.0,0.0,27.5,9.29,85.33
2025,8,17,2,0.0,0.0,0.0,27.46,8.97,85.51
2025,8,17,3,0.0,0.0,0.0,27.46,8.51,85.48
2025,8,17,4,0.0,0.0,0.0,27.47,8.03,85.5
2025,8,17,5,5.15,0.0,6.3,27.5,7.63,85.47
2025,8,17,6,42.12,0.0,42.28,27.75,7.64,84.32
2025,8,17,7,159.32,0.28,142.07,28.12,8.09,82.04
2025,8,17,8,392.65,19.85,303.96,28.45,8.59,79.17
2025,8,17,9,376.42,0.25,281.17,28.79,8.78,76.03
2025,8,17,10,456.5,0.63,323.58,29.11,8.59,73.13
2025,8,17,11,442.92,0.28,318.69,29.26,8.4,71.37
2025,8,17,12,466.75,8.21,328.23,29.36,8.78,70.43
2025,8,17,13,450.48,1.24,330.38,29.57,9.04,69.48
2025,8,17,14,331.77,0.92,253.75,29.77,8.89,68.96
2025,8,17,15,219.6,1.5,181.53,29.83,8.26,69.59
2025,8,17,16,105.03,0.0,96.53,29.67,7.89,71.71
2025,8,17,17,20.45,0.0,24.56,29.31,7.63,75.37
2025,8,17,18,0.0,0.0,0.0,28.96,7.72,78.47
2025,8,17,19,0.0,0.0,0.0,28.77,7.99,79.21
2025,8,17,20,0.0,0.0,0.0,28.61,8.3,78.32
2025,8,17,21,0.0,0.0,0.0,28.42,8.54,78.11
2025,8,17,22,0.0,0.0,0.0,28.22,8.62,78.64
2025,8,17,23,0.0,0.0,0.0,28.02,8.59,80.11
2025,8,18,0,0.0,0.0,0.0,27.85,8.67,81.83
2025,8,18,1,0.0,0.0,0.0,27.75,8.8,83.39
2025,8,18,2,0.0,0.0,0.0,27.7,8.98,84.77
2025,8,18,3,0.0,0.0,0.0,27.72,9.06,85.43
2025,8,18,4,0.0,0.0,0.0,27.77,9.05,85.43
2025,8,18,5,4.75,0.0,5.81,27.83,8.95,85.11
2025,8,18,6,80.25,20.36,68.26,28.05,8.98,84.1
2025,8,18,7,194.43,22.65,145.91,28.38,9.13,82.04
2025,8,18,8,311.7,52.36,196.38,28.76,9.13,79.01
2025,8,18,9,465.05,4.19,346.5,29.16,9.04,75.64
2025,8,18,10,658.15,82.51,448.25,29.51,9.18,73.01
2025,8,18,11,655.62,45.46,463.03,29.83,9.26,71.02
2025,8,18,12,637.17,61.95,396.9,30.07,9.16,69.51
2025,8,18,13,550.55,63.3,390.02,30.2,9.12,68.45
2025,8,18,14,517.08,217.46,279.88,30.13,9.25,68.45
2025,8,18,15,336.65,180.89,189.88,29.92,9.43,69.81
2025,8,18,16,159.38,54.7,127.59,29.72,9.33,71.83
2025,8,18,17,27.7,2.27,31.34,29.41,8.59,75.04
2025,8,18,18,0.0,0.0,0.0,29.12,8.15,77.72
2025,8,18,19,0.0,0.0,0.0,28.92,7.91,79.52
2025,8,18,20,0.0,0.0,0.0,28.7,7.65,81.7
2025,8,18,21,0.0,0.0,0.0,28.55,7.73,83.23
2025,8,18,22,0.0,0.0,0.0,28.42,8.18,84.14
2025,8,18,23,0.0,0.0,0.0,28.27,8.55,84.98
2025,8,19,0,0.0,0.0,0.0,28.15,8.48,84.98
2025,8,19,1,0.0,0.0,0.0,27.98,8.29,85.45
2025,8,19,2,0.0,0.0,0.0,27.82,8.21,85.86
2025,8,19,3,0.0,0.0,0.0,27.68,8.15,86.08
2025,8,19,4,0.0,0.0,0.0,27.58,7.99,86.01
2025,8,19,5,7.22,0.73,9.65,27.54,7.71,85.62
2025,8,19,6,135.73,109.78,106.65,27.83,7.79,83.7
2025,8,19,7,348.8,333.72,196.34,28.33,7.97,80.09
2025,8,19,8,570.15,445.91,241.31,28.8,8.0,76.35
2025,8,19,9,760.7,473.61,288.36,29.2,8.14,73.5
2025,8,19,10,906.1,676.12,231.92,29.55,8.26,71.26
2025,8,19,11,991.03,784.27,181.29,29.9,8.19,69.21
2025,8,19,12,869.28,701.97,182.87,30.2,8.03,67.41
2025,8,19,13,836.0,636.36,232.18,30.36,7.92,66.24
2025,8,19,14,662.75,532.92,239.93,30.38,7.96,66.21
2025,8,19,15,477.55,535.77,151.6,30.24,8.08,67.56
2025,8,19,16,242.4,368.93,102.5,29.93,8.11,70.49
2025,8,19,17,41.4,87.47,31.96,29.52,7.83,74.51
2025,8,19,18,0.0,0.0,0.0,29.17,7.32,78.28
2025,8,19,19,0.0,0.0,0.0,28.89,6.7,81.41
2025,8,19,20,0.0,0.0,0.0,28.71,5.89,83.36
2025,8,19,21,0.0,0.0,0.0,28.6,5.32,84.53
2025,8,19,22,0.0,0.0,0.0,28.47,5.58,85.49
2025,8,19,23,0.0,0.0,0.0,28.33,6.22,86.42
2025,8,20,0,0.0,0.0,0.0,28.23,6.4,86.58
2025,8,20,1,0.0,0.0,0.0,28.15,6.21,86.17
2025,8,20,2,0.0,0.0,0.0,28.04,5.96,85.88
2025,8,20,3,0.0,0.0,0.0,27.91,5.75,85.21
2025,8,20,4,0.0,0.0,0.0,27.78,5.56,84.8
2025,8,20,5,7.45,3.46,10.18,27.68,5.4,84.7
2025,8,20,6,137.48,179.39,76.23,27.99,5.42,83.08
2025,8,20,7,343.98,361.82,164.55,28.48,5.16,79.64
2025,8,20,8,565.2,409.78,256.11,29.02,4.6,75.18
2025,8,20,9,747.65,457.52,295.17,29.59,4.07,70.76
2025,8,20,10,937.45,796.93,143.88,30.15,3.79,66.93
2025,8,20,11,982.55,695.98,213.48,30.6,3.77,64.35
2025,8,20,12,946.88,742.28,175.76,30.88,3.93,62.98
2025,8,20,13,834.03,693.85,193.11,31.02,4.03,61.8
2025,8,20,14,612.97,388.45,315.36,31.01,3.99,60.99
2025,8,20,15,454.6,457.02,183.38,30.76,3.75,61.26
2025,8,20,16,228.4,363.95,105.87,30.45,3.46,62.15
2025,8,20,17,36.5,61.57,28.14,29.94,3.28,65.34
2025,8,20,18,0.0,0.0,0.0,29.39,3.64,70.08
2025,8,20,19,0.0,0.0,0.0,29.07,4.31,73.15
2025,8,20,20,0.0,0.0,0.0,28.78,4.96,75.97
2025,8,20,21,0.0,0.0,0.0,28.44,5.51,79.03
2025,8,20,22,0.0,0.0,0.0,28.09,5.82,81.97
2025,8,20,23,0.0,0.0,0.0,27.79,5.9,84.72
2025,8,21,0,0.0,0.0,0.0,27.57,5.84,86.66
2025,8,21,1,0.0,0.0,0.0,27.41,5.63,87.97
2025,8,21,2,0.0,0.0,0.0,27.29,5.31,88.95
2025,8,21,3,0.0,0.0,0.0,27.2,4.9,89.43
2025,8,21,4,0.0,0.0,0.0,27.14,4.41,89.57
2025,8,21,5,7.97,7.81,9.08,27.18,3.98,89.12
2025,8,21,6,141.5,263.26,89.43,27.83,3.93,85.23
2025,8,21,7,333.77,468.58,123.65,28.51,3.3,79.96
2025,8,21,8,570.03,406.78,253.4,29.32,2.9,73.49
2025,8,21,9,767.1,429.62,317.1,30.13,2.75,67.91
2025,8,21,10,925.08,678.17,186.9,30.75,2.54,64.61
2025,8,21,11,935.47,574.63,303.94,31.09,2.26,62.39
2025,8,21,12,909.08,630.46,249.64,31.28,1.88,60.23
2025,8,21,13,799.35,592.63,246.12,31.33,1.33,58.69
2025,8,21,14,632.67,474.58,259.03,31.31,0.7,58.28
2025,8,21,15,447.85,433.4,220.91,31.22,0.46,58.6
2025,8,21,16,222.93,307.79,122.23,31.04,0.95,59.78
2025,8,21,17,34.53,39.2,32.51,30.62,1.34,63.03
2025,8,21,18,0.0,0.0,0.0,30.14,1.7,66.1
2025,8,21,19,0.0,0.0,0.0,29.75,2.25,69.52
2025,8,21,20,0.0,0.0,0.0,29.41,2.84,72.66
2025,8,21,21,0.0,0.0,0.0,29.14,3.63,74.97
2025,8,21,22,0.0,0.0,0.0,28.89,4.49,76.23
2025,8,21,23,0.0,0.0,0.0,28.61,4.78,77.64
2025,8,22,0,0.0,0.0,0.0,28.31,4.74,79.24
2025,8,22,1,0.0,0.0,0.0,28.03,4.67,80.61
2025,8,22,2,0.0,0.0,0.0,27.79,4.72,81.93
2025,8,22,3,0.0,0.0,0.0,27.61,4.75,83.36
2025,8,22,4,0.0,0.0,0.0,27.51,4.76,84.87
2025,8,22,5,6.88,1.59,8.68,27.44,4.74,86.56
2025,8,22,6,133.48,109.21,103.61,27.79,5.17,85.88
2025,8,22,7,346.67,251.37,232.71,28.45,5.37,81.85
2025,8,22,8,566.62,394.97,248.63,29.23,5.61,75.75
2025,8,22,9,744.3,380.59,324.77,29.99,5.62,71.41
2025,8,22,10,905.08,624.66,267.93,30.62,5.14,69.1
2025,8,22,11,929.03,583.21,262.37,31.08,4.56,66.97
2025,8,22,12,866.83,576.3,248.52,31.35,4.14,65.18
2025,8,22,13,762.0,590.67,222.4,31.39,3.76,64.11
2025,8,22,14,560.08,448.52,205.36,31.34,3.42,63.56
2025,8,22,15,398.85,387.03,161.24,31.16,3.1,63.48
2025,8,22,16,199.2,301.17,104.85,30.9,2.77,64.14
2025,8,22,17,32.62,36.65,29.68,30.42,2.49,67.28
2025,8,22,18,0.0,0.0,0.0,29.91,2.63,70.84
2025,8,22,19,0.0,0.0,0.0,29.53,3.14,74.77
2025,8,22,20,0.0,0.0,0.0,29.29,3.87,76.52
2025,8,22,21,0.0,0.0,0.0,29.06,4.51,77.72
2025,8,22,22,0.0,0.0,0.0,28.75,4.78,79.47
2025,8,22,23,0.0,0.0,0.0,28.38,5.2,81.12
2025,8,23,0,0.0,0.0,0.0,27.99,5.73,82.89
2025,8,23,1,0.0,0.0,0.0,27.59,5.93,84.83
2025,8,23,2,0.0,0.0,0.0,27.33,5.75,86.15
2025,8,23,3,0.0,0.0,0.0,27.19,5.36,87.02
2025,8,23,4,0.0,0.0,0.0,27.16,5.02,87.4
2025,8,23,5,6.85,1.51,9.34,27.21,4.61,87.34
2025,8,23,6,115.15,75.18,82.31,27.54,4.38,85.61
2025,8,23,7,288.6,181.95,174.45,27.91,3.97,83.09
2025,8,23,8,514.8,269.0,267.48,28.28,3.77,80.19
2025,8,23,9,701.53,253.22,362.88,28.82,3.57,76.31
2025,8,23,10,826.9,410.13,335.56,29.49,3.5,71.61
2025,8,23,11,896.3,542.53,297.75,30.01,3.63,68.29
2025,8,23,12,834.78,452.89,304.21,30.36,4.0,66.86
2025,8,23,13,682.08,466.55,228.08,30.54,4.34,66.41
2025,8,23,14,510.67,379.63,198.15,30.64,4.67,66.05
2025,8,23,15,378.7,329.33,191.85,30.57,4.89,66.03
2025,8,23,16,173.3,248.57,93.16,30.29,5.06,67.03
2025,8,23,17,24.33,23.73,23.33,29.78,4.69,70.36
2025,8,23,18,0.0,0.0,0.0,29.36,4.19,73.69
2025,8,23,19,0.0,0.0,0.0,29.16,3.92,75.13
2025,8,23,20,0.0,0.0,0.0,29.0,3.45,76.33
2025,8,23,21,0.0,0.0,0.0,28.83,2.94,77.58
2025,8,23,22,0.0,0.0,0.0,28.61,3.03,79.61
2025,8,23,23,0.0,0.0,0.0,28.32,3.68,82.21
2025,8,24,0,0.0,0.0,0.0,28.02,4.49,84.85
2025,8,24,1,0.0,0.0,0.0,27.73,5.26,87.52
2025,8,24,2,0.0,0.0,0.0,27.49,5.73,89.03
2025,8,24,3,0.0,0.0,0.0,27.29,5.8,90.11
2025,8,24,4,0.0,0.0,0.0,27.18,5.66,90.86
2025,8,24,5,6.78,0.0,8.76,27.13,5.36,91.16
2025,8,24,6,121.3,75.68,100.43,27.45,5.19,89.15
2025,8,24,7,305.38,256.74,177.14,27.9,4.94,85.95
2025,8,24,8,536.05,299.72,303.37,28.47,4.67,81.67
2025,8,24,9,724.72,335.38,381.54,29.09,4.51,77.09
2025,8,24,10,881.92,552.0,334.12,29.69,4.43,73.19
2025,8,24,11,956.53,639.32,254.33,30.08,4.26,70.77
2025,8,24,12,824.25,713.13,221.6,30.28,4.09,69.58
2025,8,24,13,814.0,593.56,237.18,30.34,4.01,69.27
2025,8,24,14,670.62,599.84,217.36,30.29,3.97,69.59
2025,8,24,15,443.85,411.24,198.79,30.02,4.0,70.93
2025,8,24,16,218.5,295.78,117.18,29.6,4.13,73.06
2025,8,24,17,30.62,31.66,25.77,29.11,4.26,76.06
2025,8,24,18,0.0,0.0,0.0,28.72,4.54,79.09
2025,8,24,19,0.0,0.0,0.0,28.52,4.98,80.63
2025,8,24,20,0.0,0.0,0.0,28.37,5.32,81.64
2025,8,24,21,0.0,0.0,0.0,28.22,5.76,82.67
2025,8,24,22,0.0,0.0,0.0,28.04,6.19,84.06
2025,8,24,23,0.0,0.0,0.0,27.93,6.39,85.17
2025,8,25,0,0.0,0.0,0.0,27.85,6.44,86.14
2025,8,25,1,0.0,0.0,0.0,27.8,6.37,86.85
2025,8,25,2,0.0,0.0,0.0,27.78,6.19,87.21
2025,8,25,3,0.0,0.0,0.0,27.81,5.86,87.16
2025,8,25,4,0.0,0.0,0.0,27.83,5.45,87.08
2025,8,25,5,7.53,5.45,11.45,27.87,5.03,86.92
2025,8,25,6,132.32,198.31,81.45,28.24,5.0,85.01
2025,8,25,7,327.42,418.11,147.9,28.71,4.76,82.09
2025,8,25,8,560.45,347.14,245.95,29.2,4.39,78.69
2025,8,25,9,740.15,400.74,353.39,29.69,4.02,74.78
2025,8,25,10,907.75,637.69,233.06,30.15,3.8,71.05
2025,8,25,11,947.6,606.22,253.95,30.49,3.7,68.41
2025,8,25,12,910.78,543.21,297.89,30.75,3.43,66.39
2025,8,25,13,797.92,552.97,260.86,30.92,2.85,64.81
2025,8,25,14,648.15,583.84,188.87,31.0,2.0,63.53
2025,8,25,15,437.33,532.07,143.91,30.99,1.1,63.14
2025,8,25,16,210.27,346.19,100.44,30.85,0.84,63.7
2025,8,25,17,29.5,32.39,25.44,30.52,1.28,65.64
2025,8,25,18,0.0,0.0,0.0,30.14,1.99,68.81
2025,8,25,19,0.0,0.0,0.0,29.86,2.69,72.04
2025,8,25,20,0.0,0.0,0.0,29.61,3.36,73.29
2025,8,25,21,0.0,0.0,0.0,29.29,4.3,75.32
2025,8,25,22,0.0,0.0,0.0,28.9,5.37,78.33
2025,8,25,23,0.0,0.0,0.0,28.51,6.2,81.33
2025,8,26,0,0.0,0.0,0.0,28.2,6.84,83.85
2025,8,26,1,0.0,0.0,0.0,28.01,7.1,86.09
2025,8,26,2,0.0,0.0,0.0,27.94,6.94,87.57
2025,8,26,3,0.0,0.0,0.0,27.94,6.76,87.95
2025,8,26,4,0.0,0.0,0.0,27.94,6.68,87.81
2025,8,26,5,7.35,1.28,9.19,27.94,6.62,87.45
2025,8,26,6,122.78,104.75,93.5,28.32,7.17,84.95
2025,8,26,7,309.42,351.17,187.77,28.91,7.6,80.81
2025,8,26,8,540.35,323.28,278.15,29.48,7.89,76.54
2025,8,26,9,695.12,339.37,315.3,30.06,8.02,72.51
2025,8,26,10,843.53,455.71,306.12,30.58,7.73,69.09
2025,8,26,11,908.83,484.59,324.06,31.08,7.04,65.8
2025,8,26,12,834.95,662.5,241.19,31.4,6.31,63.17
2025,8,26,13,778.15,447.74,300.94,31.61,5.81,61.11
2025,8,26,14,614.38,404.96,273.15,31.58,5.7,60.4
2025,8,26,15,452.38,444.83,191.63,31.29,6.01,61.18
2025,8,26,16,220.6,337.61,107.63,30.76,6.63,63.85
2025,8,26,17,28.92,22.42,26.55,30.03,7.28,68.74
2025,8,26,18,0.0,0.0,0.0,29.43,7.79,74.2
2025,8,26,19,0.0,0.0,0.0,29.07,8.38,78.47
2025,8,26,20,0.0,0.0,0.0,28.88,8.83,81.64
2025,8,26,21,0.0,0.0,0.0,28.79,9.24,83.28
2025,8,26,22,0.0,0.0,0.0,28.72,9.58,83.8
2025,8,26,23,0.0,0.0,0.0,28.63,9.79,83.46
2025,8,27,0,0.0,0.0,0.0,28.51,9.84,83.52
